OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,NewOrderID,訂單人電話
528493,109775,2025-06-25,2017,1,0,Gateway,Completed,23,Ahvaz,2025-04-11,New,HDMI Cable,Accessories,11,11,11,ORD-528493,923229193
528494,102199,2024-01-14,2014,1,10,Gateway,Completed,45,Karaj,2023-12-23,New,Backpack,Accessories,42,38,38,ORD-528494,936873729
528495,102699,2024-04-08,2003,3,0,CardToCard,Completed,24,Tehran,2023-07-12,New,USB-C Cable,Accessories,9,27,27,ORD-528495,919923818
528496,100986,2024-05-01,2003,2,30,Wallet,Completed,49,Mashhad,2025-09-07,Regular,USB-C Cable,Accessories,9,13,13,ORD-528496,980391866
528497,103391,2024-08-11,2006,4,10,Wallet,Completed,30,Tabriz,2025-06-22,Regular,Webcam,Electronics,48,173,173,ORD-528497,966765143
528498,108667,2026-02-15,2004,1,30,CardToCard,Completed,60,Shiraz,2023-12-28,Regular,Power Bank,Electronics,35,24,24,ORD-528498,943436819
528499,102138,2025-09-19,2007,1,15,Gateway,Completed,19,Tehran,2023-11-05,New,Headphones,Electronics,75,64,64,ORD-528499,903686974
528500,105146,2025-07-01,2011,2,10,Gateway,Completed,54,Rasht,2024-10-06,Regular,Desk Lamp,Home Office,32,58,58,ORD-528500,991496413
528501,106895,2024-04-17,2003,1,15,Gateway,Completed,51,Tehran,2025-11-19,VIP,USB-C Cable,Accessories,9,8,8,ORD-528501,945404775
528502,109201,2025-07-20,2005,2,0,Wallet,Completed,39,Shiraz,2025-06-18,Regular,Laptop Stand,Accessories,28,56,56,ORD-528502,955293983
528503,101839,2025-09-22,2013,1,5,CardToCard,Cancelled,28,Kerman,2023-06-23,Regular,Notebook,Stationery,7,7,7,ORD-528503,914782823
528504,100369,2024-09-23,2003,1,0,Gateway,Completed,19,Qom,2024-02-01,VIP,USB-C Cable,Accessories,9,9,9,ORD-528504,918185250
528505,106286,2024-07-29,2008,2,5,Gateway,Completed,65,Mashhad,2025-11-14,New,Phone Case,Accessories,14,27,27,ORD-528505,931662119
528506,105469,2025-08-16,2001,2,0,CardToCard,Completed,44,Isfahan,2024-01-16,New,Wireless Mouse,Electronics,18,36,36,ORD-528506,913937605
528507,100703,2024-04-14,2003,2,20,Wallet,Returned,26,Tehran,2025-02-22,Regular,USB-C Cable,Accessories,9,14,14,ORD-528507,903618685
528508,103074,2025-05-17,2012,3,15,Wallet,Completed,55,Isfahan,2024-03-24,Regular,Office Chair,Home Office,180,459,459,ORD-528508,930946260
528509,104045,2026-05-30,2018,2,0,Gateway,Completed,37,Mashhad,2024-03-27,VIP,Microphone,Electronics,85,170,170,ORD-528509,943362828
528510,103579,2024-01-22,2002,1,20,CardToCard,Cancelled,60,Tabriz,2023-09-20,New,Mechanical Keyboard,Electronics,62,50,50,ORD-528510,949250119
528511,107906,2024-06-06,2010,1,0,Gateway,Completed,63,Ahvaz,2025-10-09,New,Fitness Band,Wearables,55,55,55,ORD-528511,995498227
528512,107421,2025-04-03,2019,3,0,Gateway,Returned,52,Mashhad,2024-05-07,New,Tablet,Electronics,260,780,780,ORD-528512,984811656
528513,105435,2024-03-02,2020,4,10,Gateway,Completed,43,Mashhad,2023-02-22,Regular,Gaming Controller,Gaming,68,245,245,ORD-528513,995986264
528514,107429,2025-09-03,2004,3,0,Wallet,Completed,60,Kerman,2024-08-06,Regular,Power Bank,Electronics,35,105,105,ORD-528514,972068193
528515,105340,2024-03-10,2013,1,20,CardToCard,Completed,40,Karaj,2024-12-28,Regular,Notebook,Stationery,7,6,6,ORD-528515,919490532
528516,104746,2024-06-14,2003,5,0,CardToCard,Completed,32,Qom,2025-03-31,Regular,USB-C Cable,Accessories,9,45,45,ORD-528516,993092583
528517,106129,2025-04-18,2004,1,30,CardToCard,Completed,33,Tehran,2023-08-06,New,Power Bank,Electronics,35,24,24,ORD-528517,901008684
528518,100349,2025-12-05,2015,2,0,Cash,Completed,26,Tabriz,2025-08-13,New,Bluetooth Speaker,Electronics,58,116,116,ORD-528518,974233808
528519,100062,2024-11-13,2017,3,5,Gateway,Completed,53,Tehran,2025-08-27,New,HDMI Cable,Accessories,11,31,31,ORD-528519,939330851
528521,106270,2024-10-27,2003,4,15,Wallet,Completed,52,Tehran,2025-11-23,New,USB-C Cable,Accessories,9,31,31,ORD-528521,948844344
528522,100084,2024-03-04,2008,1,10,Cash,Completed,57,Tehran,2025-06-19,New,Phone Case,Accessories,14,13,13,ORD-528522,955593055
528523,109219,2024-06-11,2006,4,0,Gateway,Completed,23,Karaj,2024-12-15,Regular,Webcam,Electronics,48,192,192,ORD-528523,908822783
528524,105277,2025-02-08,2007,1,10,Gateway,Completed,29,Karaj,2024-02-04,Regular,Headphones,Electronics,75,68,68,ORD-528524,915999512
528525,104200,2026-01-31,2016,2,0,CardToCard,Completed,29,Isfahan,2025-11-26,New,Monitor,Electronics,21,42,42,ORD-528525,965613277
528526,102017,2026-02-15,2014,2,5,Wallet,Completed,37,Mashhad,2025-12-15,New,Backpack,Accessories,42,80,80,ORD-528526,940114056
528527,107076,2025-08-31,2018,1,0,CardToCard,Completed,46,Kerman,2025-06-04,New,Microphone,Electronics,85,85,85,ORD-528527,964708466
528528,104952,2025-12-28,2015,1,5,Gateway,Completed,20,Kerman,2024-12-18,Regular,Bluetooth Speaker,Electronics,58,55,55,ORD-528528,942882340
528529,109542,2025-04-07,2011,1,10,CardToCard,Completed,48,Kerman,2023-07-08,New,Desk Lamp,Home Office,32,29,29,ORD-528529,969708575
528530,100785,2026-05-05,2013,2,0,Gateway,Completed,40,Tehran,2023-02-12,Regular,Notebook,Stationery,7,14,14,ORD-528530,974797650
528531,107461,2025-12-22,2017,3,10,CardToCard,Returned,44,Qom,2023-02-23,Regular,HDMI Cable,Accessories,11,30,30,ORD-528531,969412045
528532,100227,2025-07-21,2003,4,5,CardToCard,Completed,56,Tehran,2024-10-31,Regular,USB-C Cable,Accessories,9,34,34,ORD-528532,916977731
528533,106101,2024-07-21,2008,1,0,Cash,Completed,27,Ahvaz,2024-10-10,New,Phone Case,Accessories,14,14,14,ORD-528533,928521977
528534,108456,2025-10-19,2006,4,0,CardToCard,Completed,26,Shiraz,2024-01-23,New,Webcam,Electronics,48,192,192,ORD-528534,951099828
528535,105804,2026-01-25,2012,1,5,Cash,Completed,62,Tehran,2024-06-30,Regular,Office Chair,Home Office,180,171,171,ORD-528535,943513835
528536,102179,2025-02-17,2003,3,5,Gateway,Completed,48,Rasht,2023-01-29,New,USB-C Cable,Accessories,9,26,26,ORD-528536,977707295
528537,105316,2024-11-10,2006,3,15,Wallet,Completed,45,Ahvaz,2024-02-27,Regular,Webcam,Electronics,48,122,122,ORD-528537,952575314
528538,102551,2024-11-11,2012,3,5,Wallet,Cancelled,49,Ahvaz,2024-03-02,Regular,Office Chair,Home Office,180,513,513,ORD-528538,970666943
528539,105002,2025-10-11,2017,3,10,Gateway,Completed,19,Karaj,2024-05-13,VIP,HDMI Cable,Accessories,11,30,30,ORD-528539,971000585
528540,100189,2026-04-28,2009,1,0,CardToCard,Completed,29,Rasht,2024-09-02,Regular,Smart Watch,Wearables,120,120,120,ORD-528540,924275268
528541,109372,2024-12-12,2017,2,0,Wallet,Completed,34,Mashhad,2023-03-15,Regular,HDMI Cable,Accessories,11,22,22,ORD-528541,936336793
528542,108102,2024-04-02,2008,1,15,CardToCard,Completed,63,Tehran,2024-04-08,Regular,Phone Case,Accessories,14,12,12,ORD-528542,982715924
528543,100215,2024-02-06,2003,2,0,Cash,Completed,53,Mashhad,2025-11-25,Regular,USB-C Cable,Accessories,9,18,18,ORD-528543,999281775
528544,105634,2025-12-19,2010,1,0,CardToCard,Completed,31,Tabriz,2024-11-11,Regular,Fitness Band,Wearables,55,55,55,ORD-528544,979721079
528545,105222,2024-09-25,2010,2,20,Cash,Completed,60,Karaj,2023-02-08,Regular,Fitness Band,Wearables,55,88,88,ORD-528545,972179786
528546,108099,2025-12-12,2007,2,5,Gateway,Completed,21,Qom,2025-07-10,Regular,Headphones,Electronics,75,142,142,ORD-528546,922253574
528547,103423,2024-04-10,2007,4,0,Gateway,Returned,46,Tabriz,2025-12-25,Regular,Headphones,Electronics,75,300,300,ORD-528547,964627967
528548,104424,2024-02-04,2001,1,5,CardToCard,Cancelled,39,Tehran,2025-05-17,Regular,Wireless Mouse,Electronics,18,17,17,ORD-528548,910980118
528549,103500,2024-09-24,2012,3,5,Cash,Returned,39,Tehran,2024-08-31,Regular,Office Chair,Home Office,180,513,513,ORD-528549,978964849
528550,106408,2024-09-29,2003,3,0,Gateway,Completed,49,Mashhad,2023-04-21,Regular,USB-C Cable,Accessories,9,27,27,ORD-528550,964471709
528551,103690,2026-06-27,2013,2,5,Wallet,Completed,26,Qom,2025-06-10,Regular,Notebook,Stationery,7,13,13,ORD-528551,924103026
528552,105277,2024-07-25,2010,1,15,Wallet,Completed,29,Karaj,2024-02-04,Regular,Fitness Band,Wearables,55,47,47,ORD-528552,915999512
528553,100637,2025-10-02,2003,1,0,CardToCard,Completed,29,Tehran,2025-05-13,New,USB-C Cable,Accessories,9,9,9,ORD-528553,920647966
528554,107766,2026-03-22,2003,4,0,Wallet,Completed,52,Tehran,2024-02-29,Regular,USB-C Cable,Accessories,9,36,36,ORD-528554,917381747
528555,101398,2025-11-07,2013,1,0,Wallet,Completed,49,Tehran,2024-11-09,New,Notebook,Stationery,7,7,7,ORD-528555,978177654
528556,103417,2026-05-29,2014,1,5,Gateway,Completed,47,Rasht,2024-06-08,New,Backpack,Accessories,42,40,40,ORD-528556,914782033
528557,106765,2024-05-24,2013,1,10,Wallet,Completed,41,Mashhad,2023-08-20,New,Notebook,Stationery,7,6,6,ORD-528557,963144550
528558,101162,2025-08-13,2003,3,5,Gateway,Completed,41,Shiraz,2023-03-25,Regular,USB-C Cable,Accessories,9,26,26,ORD-528558,937819560
528559,106485,2025-03-27,2013,1,15,Gateway,Completed,52,Mashhad,2023-08-26,New,Notebook,Stationery,7,6,6,ORD-528559,907311018
528560,102340,2026-01-21,2017,2,0,Cash,Completed,22,Rasht,2025-10-19,Regular,HDMI Cable,Accessories,11,22,22,ORD-528560,901379336
528561,109615,2025-10-03,2007,1,0,Wallet,Completed,53,Qom,2024-08-29,Regular,Headphones,Electronics,75,75,75,ORD-528561,934622248
528562,105569,2025-11-04,2015,2,15,Gateway,Completed,33,Mashhad,2025-01-15,New,Bluetooth Speaker,Electronics,58,99,99,ORD-528562,953541983
528563,105518,2024-11-29,2001,1,0,Gateway,Completed,50,Tabriz,2023-09-24,VIP,Wireless Mouse,Electronics,18,18,18,ORD-528563,910110743
528564,102775,2025-08-08,2003,1,0,Gateway,Completed,44,Karaj,2024-11-03,Regular,USB-C Cable,Accessories,9,9,9,ORD-528564,910396745
528565,108505,2026-01-31,2003,3,0,Gateway,Completed,25,Tehran,2023-05-19,New,USB-C Cable,Accessories,9,27,27,ORD-528565,909755138
528566,101664,2024-06-19,2014,2,5,CardToCard,Completed,44,Ahvaz,2024-01-05,Regular,Backpack,Accessories,42,80,80,ORD-528566,921892361
528567,106636,2024-01-28,2013,2,0,Cash,Completed,22,Shiraz,2025-11-29,New,Notebook,Stationery,7,14,14,ORD-528567,930276579
528568,108866,2024-09-26,2001,1,15,Gateway,Completed,57,Tehran,2024-10-10,Regular,Wireless Mouse,Electronics,18,15,15,ORD-528568,900046531
528569,105164,2026-01-15,2011,1,0,CardToCard,Completed,58,Shiraz,2025-12-08,New,Desk Lamp,Home Office,32,32,32,ORD-528569,940217956
528570,103222,2025-02-05,2006,1,0,Gateway,Completed,30,Qom,2024-02-07,VIP,Webcam,Electronics,48,48,48,ORD-528570,963780578
528571,107934,2024-08-10,2004,1,0,Gateway,Completed,41,Karaj,2025-04-10,New,Power Bank,Electronics,35,35,35,ORD-528571,939376917
528572,100354,2026-03-09,2013,5,0,Gateway,Completed,38,Tabriz,2023-10-22,New,Notebook,Stationery,7,35,35,ORD-528572,995402944
528573,101980,2024-02-06,2010,1,5,Wallet,Completed,56,Karaj,2024-05-18,New,Fitness Band,Wearables,55,52,52,ORD-528573,985852153
528574,105751,2025-11-28,2008,3,0,CardToCard,Cancelled,60,Mashhad,2024-12-13,New,Phone Case,Accessories,14,42,42,ORD-528574,997892724
528575,102855,2025-11-21,2013,1,5,CardToCard,Cancelled,52,Tehran,2024-01-29,Regular,Notebook,Stationery,7,7,7,ORD-528575,940716579
528576,107435,2025-03-24,2013,5,0,CardToCard,Completed,37,Karaj,2024-08-04,Regular,Notebook,Stationery,7,35,35,ORD-528576,981551123
528577,101145,2024-08-16,2003,2,5,Gateway,Completed,33,Tabriz,2025-08-17,Regular,USB-C Cable,Accessories,9,17,17,ORD-528577,993775234
528578,101709,2025-01-10,2010,3,5,Wallet,Completed,29,Tabriz,2024-10-06,New,Fitness Band,Wearables,55,157,157,ORD-528578,900575279
528579,107643,2024-11-02,2007,1,30,Wallet,Completed,38,Mashhad,2024-01-06,Regular,Headphones,Electronics,75,52,52,ORD-528579,989884383
528580,104983,2024-05-02,2007,4,0,Gateway,Completed,26,Kerman,2025-11-21,Regular,Headphones,Electronics,75,300,300,ORD-528580,941757863
528581,107825,2025-05-29,2001,1,15,Gateway,Completed,57,Tabriz,2024-12-10,VIP,Wireless Mouse,Electronics,18,15,15,ORD-528581,904243684
528582,101054,2024-06-18,2002,3,0,Gateway,Completed,64,Tehran,2024-04-26,Regular,Mechanical Keyboard,Electronics,62,186,186,ORD-528582,904419655
528583,104938,2026-06-26,2002,2,10,CardToCard,Completed,46,Tehran,2025-05-05,Regular,Mechanical Keyboard,Electronics,62,112,112,ORD-528583,958055616
528584,101938,2025-05-11,2001,2,5,Gateway,Completed,44,Shiraz,2023-02-27,New,Wireless Mouse,Electronics,18,34,34,ORD-528584,980812397
528585,108216,2024-04-11,2001,1,5,CardToCard,Completed,52,Tehran,2024-08-04,Regular,Wireless Mouse,Electronics,18,17,17,ORD-528585,939982165
528586,102584,2025-06-15,2013,2,10,Gateway,Completed,49,Qom,2023-11-09,Regular,Notebook,Stationery,7,13,13,ORD-528586,990992001
528587,107000,2024-11-24,2014,1,0,Gateway,Completed,59,Tabriz,2024-08-30,VIP,Backpack,Accessories,42,42,42,ORD-528587,905848194
528588,107956,2024-06-09,2008,1,20,Gateway,Completed,24,Mashhad,2025-08-07,Regular,Phone Case,Accessories,14,11,11,ORD-528588,986909501
528589,106989,2024-09-13,2008,1,5,CardToCard,Completed,35,Rasht,2024-10-18,Regular,Phone Case,Accessories,14,13,13,ORD-528589,936030153
528590,101812,2024-08-09,2018,2,15,Cash,Cancelled,49,Mashhad,2023-01-01,New,Microphone,Electronics,85,144,144,ORD-528590,998759394
528591,101522,2025-05-18,2008,1,5,Gateway,Completed,52,Isfahan,2023-11-23,VIP,Phone Case,Accessories,14,13,13,ORD-528591,954298450
528592,100928,2024-08-26,2017,1,0,Gateway,Completed,32,Qom,2023-03-01,Regular,HDMI Cable,Accessories,11,11,11,ORD-528592,975279035
528593,108391,2024-02-11,2018,2,5,Cash,Completed,65,Qom,2023-08-22,VIP,Microphone,Electronics,85,162,162,ORD-528593,976273556
528594,103705,2025-12-07,2003,2,5,CardToCard,Completed,63,Isfahan,2023-07-14,New,USB-C Cable,Accessories,9,17,17,ORD-528594,906068180
528595,101905,2024-09-03,2018,2,0,Wallet,Returned,33,Isfahan,2025-01-19,New,Microphone,Electronics,85,170,170,ORD-528595,982151149
528596,109828,2024-09-20,2004,2,10,Gateway,Completed,63,Tehran,2025-06-15,Regular,Power Bank,Electronics,35,63,63,ORD-528596,997902289
528597,102454,2025-01-09,2007,4,15,Wallet,Completed,40,Tabriz,2025-12-13,Regular,Headphones,Electronics,75,255,255,ORD-528597,961417580
528598,105396,2025-11-16,2017,2,0,CardToCard,Completed,19,Isfahan,2025-05-20,Regular,HDMI Cable,Accessories,11,22,22,ORD-528598,997575017
528599,106819,2025-06-15,2007,1,0,CardToCard,Completed,52,Tehran,2023-10-21,New,Headphones,Electronics,75,75,75,ORD-528599,953884510
528600,105271,2024-03-16,2008,1,5,Gateway,Completed,26,Karaj,2023-07-18,VIP,Phone Case,Accessories,14,13,13,ORD-528600,916571923
528601,105004,2025-02-01,2011,1,10,CardToCard,Completed,50,Tehran,2025-11-20,Regular,Desk Lamp,Home Office,32,29,29,ORD-528601,945511613
528602,107942,2025-10-15,2012,2,5,Wallet,Completed,63,Isfahan,2024-05-03,New,Office Chair,Home Office,180,342,342,ORD-528602,978689816
528603,100713,2024-02-05,2008,2,15,Cash,Completed,52,Kerman,2025-12-28,Regular,Phone Case,Accessories,14,24,24,ORD-528603,922642832
528604,104702,2024-02-04,2003,1,0,Gateway,Completed,20,Tehran,2023-10-24,New,USB-C Cable,Accessories,9,9,9,ORD-528604,980040100
528605,109358,2025-08-29,2015,1,20,Gateway,Completed,21,Kerman,2024-11-12,Regular,Bluetooth Speaker,Electronics,58,46,46,ORD-528605,979650857
528606,107204,2025-03-09,2008,2,0,Gateway,Completed,24,Rasht,2023-10-14,New,Phone Case,Accessories,14,28,28,ORD-528606,900988747
528607,104769,2024-05-21,2020,1,0,CardToCard,Completed,23,Karaj,2025-07-03,Regular,Gaming Controller,Gaming,68,68,68,ORD-528607,934524413
528608,100665,2025-08-02,2010,2,5,Gateway,Completed,46,Tehran,2024-04-03,VIP,Fitness Band,Wearables,55,104,104,ORD-528608,952104855
528609,104018,2024-03-11,2003,1,5,CardToCard,Completed,25,Mashhad,2024-11-30,New,USB-C Cable,Accessories,9,9,9,ORD-528609,986672364
528610,102768,2025-01-19,2014,4,15,Wallet,Completed,65,Mashhad,2023-04-04,VIP,Backpack,Accessories,42,143,143,ORD-528610,960046731
528611,102443,2025-12-09,2008,1,0,CardToCard,Completed,18,Karaj,2023-12-13,Regular,Phone Case,Accessories,14,14,14,ORD-528611,979109575
528612,104255,2024-06-02,2013,3,30,Gateway,Completed,34,Qom,2025-11-26,Regular,Notebook,Stationery,7,15,15,ORD-528612,948923372
528613,102229,2025-05-24,2017,1,10,CardToCard,Completed,31,Tehran,2023-12-09,New,HDMI Cable,Accessories,11,10,10,ORD-528613,905982634
528614,103324,2024-11-16,2006,1,0,CardToCard,Cancelled,48,Rasht,2025-12-13,Regular,Webcam,Electronics,48,48,48,ORD-528614,948277164
528615,104813,2026-02-15,2017,1,0,Wallet,Completed,43,Tabriz,2023-07-29,VIP,HDMI Cable,Accessories,11,11,11,ORD-528615,987099385
528616,100333,2025-07-12,2004,3,30,Wallet,Completed,32,Tehran,2023-09-14,Regular,Power Bank,Electronics,35,74,74,ORD-528616,950354933
528618,104944,2025-02-26,2007,1,0,Gateway,Completed,59,Shiraz,2023-11-20,New,Headphones,Electronics,75,75,75,ORD-528618,995199480
528619,102311,2025-03-30,2003,1,5,Gateway,Completed,31,Mashhad,2023-03-22,Regular,USB-C Cable,Accessories,9,9,9,ORD-528619,908906074
528620,102653,2026-06-11,2017,1,0,Wallet,Cancelled,65,Shiraz,2023-04-21,Regular,HDMI Cable,Accessories,11,11,11,ORD-528620,979197770
528621,103165,2025-10-05,2009,2,10,Cash,Completed,24,Mashhad,2024-01-30,New,Smart Watch,Wearables,120,216,216,ORD-528621,958100009
528622,104472,2025-09-08,2013,1,5,CardToCard,Completed,60,Tehran,2023-03-18,Regular,Notebook,Stationery,7,7,7,ORD-528622,932629563
528623,100698,2026-06-10,2008,1,20,Cash,Completed,46,Rasht,2024-05-19,Regular,Phone Case,Accessories,14,11,11,ORD-528623,912730631
528624,108638,2024-05-12,2007,3,10,Gateway,Completed,58,Tehran,2024-10-24,New,Headphones,Electronics,75,202,202,ORD-528624,969913578
528625,102540,2025-02-07,2008,1,10,Cash,Completed,41,Tehran,2025-07-10,VIP,Phone Case,Accessories,14,13,13,ORD-528625,981414527
528626,101175,2026-05-13,2014,3,0,Wallet,Cancelled,18,Isfahan,2024-08-28,New,Backpack,Accessories,42,126,126,ORD-528626,995616656
528627,107648,2026-01-06,2002,1,0,Gateway,Completed,19,Mashhad,2024-07-27,Regular,Mechanical Keyboard,Electronics,62,62,62,ORD-528627,952439610
528628,105031,2024-06-26,2008,1,15,CardToCard,Completed,33,Shiraz,2025-02-11,Regular,Phone Case,Accessories,14,12,12,ORD-528628,910100590
528629,104204,2024-12-30,2010,2,0,Gateway,Completed,24,Mashhad,2024-12-13,New,Fitness Band,Wearables,55,110,110,ORD-528629,999170718
528630,103707,2024-06-11,2018,2,0,CardToCard,Completed,25,Tehran,2023-03-02,New,Microphone,Electronics,85,170,170,ORD-528630,962657355
528631,101278,2025-08-28,2017,4,10,Wallet,Completed,55,Tabriz,2024-04-16,New,HDMI Cable,Accessories,11,40,40,ORD-528631,992169448
528632,103060,2025-06-17,2006,1,30,Gateway,Returned,31,Ahvaz,2023-02-10,Regular,Webcam,Electronics,48,34,34,ORD-528632,936633390
528633,107900,2025-05-17,2010,1,0,CardToCard,Completed,32,Mashhad,2025-05-12,New,Fitness Band,Wearables,55,55,55,ORD-528633,925041815
528634,103936,2026-02-27,2013,1,0,Gateway,Completed,58,Kerman,2024-03-06,Regular,Notebook,Stationery,7,7,7,ORD-528634,968232445
528635,106680,2024-03-27,2001,4,10,Gateway,Completed,42,Mashhad,2024-06-17,Regular,Wireless Mouse,Electronics,18,65,65,ORD-528635,998264870
528636,101199,2026-04-16,2001,1,0,Gateway,Completed,56,Isfahan,2024-08-28,Regular,Wireless Mouse,Electronics,18,18,18,ORD-528636,940237498
528637,103014,2025-02-22,2008,2,5,CardToCard,Completed,53,Mashhad,2023-11-06,Regular,Phone Case,Accessories,14,27,27,ORD-528637,982000948
528638,105698,2024-01-24,2004,1,0,Gateway,Completed,54,Tabriz,2023-04-10,Regular,Power Bank,Electronics,35,35,35,ORD-528638,912293239
528639,100086,2026-03-14,2003,2,10,Cash,Completed,51,Isfahan,2023-04-20,Regular,USB-C Cable,Accessories,9,16,16,ORD-528639,925077774
528640,104432,2026-04-04,2011,1,10,Gateway,Completed,22,Tehran,2024-07-06,New,Desk Lamp,Home Office,32,29,29,ORD-528640,991817110
528641,103587,2026-04-20,2017,2,5,Gateway,Completed,39,Tehran,2025-04-04,New,HDMI Cable,Accessories,11,21,21,ORD-528641,937991750
528642,108906,2025-12-22,2004,2,15,CardToCard,Completed,49,Tehran,2025-03-08,Regular,Power Bank,Electronics,35,60,60,ORD-528642,906819653
528643,104100,2024-08-28,2013,1,15,Gateway,Completed,34,Kerman,2023-01-19,VIP,Notebook,Stationery,7,6,6,ORD-528643,982432387
528644,100527,2024-09-04,2004,2,10,Wallet,Completed,62,Mashhad,2024-09-11,Regular,Power Bank,Electronics,35,63,63,ORD-528644,934071011
528645,108684,2024-10-10,2015,2,10,Wallet,Completed,23,Karaj,2024-07-24,New,Bluetooth Speaker,Electronics,58,104,104,ORD-528645,911785254
528646,107003,2024-07-13,2001,2,0,CardToCard,Completed,64,Tehran,2023-06-14,Regular,Wireless Mouse,Electronics,18,36,36,ORD-528646,945798990
528647,104989,2026-03-06,2014,1,15,CardToCard,Completed,62,Mashhad,2024-05-01,New,Backpack,Accessories,42,36,36,ORD-528647,974964501
528648,100380,2025-04-07,2001,1,0,CardToCard,Completed,30,Qom,2023-07-12,Regular,Wireless Mouse,Electronics,18,18,18,ORD-528648,911232879
528649,102420,2024-08-18,2019,2,0,Wallet,Completed,38,Tehran,2023-01-01,New,Tablet,Electronics,260,520,520,ORD-528649,971363192
528650,104658,2025-10-29,2010,1,0,Gateway,Completed,45,Tehran,2023-03-07,Regular,Fitness Band,Wearables,55,55,55,ORD-528650,946351259
528651,100857,2025-06-26,2004,2,10,Gateway,Completed,29,Shiraz,2023-02-17,New,Power Bank,Electronics,35,63,63,ORD-528651,945648023
528652,103502,2024-11-23,2004,1,0,Gateway,Completed,48,Karaj,2023-08-05,Regular,Power Bank,Electronics,35,35,35,ORD-528652,988736362
528653,103209,2026-03-14,2001,3,5,Cash,Completed,38,Tabriz,2025-08-09,VIP,Wireless Mouse,Electronics,18,51,51,ORD-528653,958077246
528654,102172,2025-04-25,2012,1,0,Wallet,Completed,53,Shiraz,2024-08-09,Regular,Office Chair,Home Office,180,180,180,ORD-528654,941394061
528655,102231,2025-06-26,2003,1,5,Gateway,Completed,48,Mashhad,2025-05-22,Regular,USB-C Cable,Accessories,9,9,9,ORD-528655,948330563
528656,109854,2024-01-29,2016,1,0,Gateway,Completed,28,Tehran,2024-11-07,Regular,Monitor,Electronics,21,21,21,ORD-528656,921662739
528657,108087,2025-06-28,2008,1,0,Gateway,Completed,50,Mashhad,2023-05-19,New,Phone Case,Accessories,14,14,14,ORD-528657,983065484
528658,105235,2024-12-22,2008,1,0,Cash,Completed,36,Qom,2024-08-30,New,Phone Case,Accessories,14,14,14,ORD-528658,921103552
528659,109281,2025-10-08,2011,1,0,CardToCard,Completed,44,Isfahan,2023-11-24,New,Desk Lamp,Home Office,32,32,32,ORD-528659,980617689
528660,109142,2024-02-08,2015,1,0,CardToCard,Completed,32,Tehran,2025-12-15,Regular,Bluetooth Speaker,Electronics,58,58,58,ORD-528660,923976893
528661,101345,2024-11-29,2007,1,0,Gateway,Completed,26,Mashhad,2025-07-26,Regular,Headphones,Electronics,75,75,75,ORD-528661,943122648
528662,105550,2024-02-26,2011,4,10,Cash,Completed,54,Shiraz,2025-05-27,Regular,Desk Lamp,Home Office,32,115,115,ORD-528662,975476532
528663,106623,2026-04-04,2015,2,0,Gateway,Completed,56,Isfahan,2023-07-19,Regular,Bluetooth Speaker,Electronics,58,116,116,ORD-528663,984852041
528664,109624,2024-12-28,2013,1,10,Gateway,Returned,50,Karaj,2025-11-25,Regular,Notebook,Stationery,7,6,6,ORD-528664,972313089
528665,108628,2024-04-30,2003,4,0,Gateway,Completed,57,Mashhad,2024-11-19,VIP,USB-C Cable,Accessories,9,36,36,ORD-528665,953342595
528666,109514,2025-10-04,2004,1,15,CardToCard,Completed,37,Tabriz,2023-05-13,Regular,Power Bank,Electronics,35,30,30,ORD-528666,930295013
528667,105396,2026-01-31,2003,1,20,Gateway,Completed,19,Isfahan,2025-05-20,Regular,USB-C Cable,Accessories,9,7,7,ORD-528667,997575017
528668,100684,2025-10-31,2014,1,15,Gateway,Completed,64,Shiraz,2025-12-08,Regular,Backpack,Accessories,42,36,36,ORD-528668,919792959
528669,101840,2026-01-04,2004,1,5,Cash,Completed,44,Rasht,2025-09-11,VIP,Power Bank,Electronics,35,33,33,ORD-528669,908379626
528670,102741,2026-01-01,2004,1,15,Wallet,Completed,26,Isfahan,2024-02-21,Regular,Power Bank,Electronics,35,30,30,ORD-528670,968169813
528671,109649,2026-06-17,2001,2,20,Gateway,Completed,65,Rasht,2025-11-29,New,Wireless Mouse,Electronics,18,29,29,ORD-528671,994737759
528672,109090,2024-11-09,2009,1,10,Cash,Completed,35,Tehran,2023-07-04,VIP,Smart Watch,Wearables,120,108,108,ORD-528672,907131805
528673,102254,2024-10-28,2012,1,15,Gateway,Completed,42,Tabriz,2025-08-25,Regular,Office Chair,Home Office,180,153,153,ORD-528673,955605437
528674,103232,2024-04-06,2003,2,30,CardToCard,Completed,28,Tehran,2025-06-20,Regular,USB-C Cable,Accessories,9,13,13,ORD-528674,970280208
528675,102015,2026-01-10,2009,2,0,CardToCard,Completed,49,Tehran,2024-06-07,New,Smart Watch,Wearables,120,240,240,ORD-528675,942676881
528676,104852,2026-04-03,2014,1,0,Wallet,Returned,52,Karaj,2025-10-14,Regular,Backpack,Accessories,42,42,42,ORD-528676,981901933
528677,109360,2024-08-31,2012,1,15,Wallet,Returned,59,Isfahan,2023-11-10,Regular,Office Chair,Home Office,180,153,153,ORD-528677,919118948
